Ticker,MSE,MAE,MAPE,R2
FIBI.TA,42497.42492,157.8564857,0.008659377,0.981953745
FIBIH.TA,149528.5549,288.6939998,0.014575937,0.946634521
FGAS.TA,119.9390627,9.916312412,0.008776915,0.950893474
FLYS.TA,45.6835832,2.951725275,1.282869475,0.718569494
FBRT.TA,22157.85905,81.81472634,0.005438833,0.990000756
FRSX.TA,18.86914971,3.737171619,0.332756815,-0.049185171
FORTY.TA,11129.76515,75.38963591,0.002379503,0.997275557
FOX.TA,39492.01432,156.3388967,0.005203145,0.985746636
FRDN.TA,3244.086165,43.19376165,0.008565056,0.990489643
GOSS.TA,7.028796917,1.902219344,0.004053428,0.994737236
GCT.TA,139.327104,8.885571747,0.006568348,0.983052074
GPGB-M.TA,244221.7459,401.6718268,16.15356017,0.584578256
GLTC.TA,909.8146737,10.86788136,1.838630827,0.637677564
GMLA.TA,11763.58223,56.73347375,6.021027835,0.782173677
GSFI.TA,9865.937017,84.39911425,0.023885518,0.871473251
GAGR.TA,52.29356598,5.512288723,0.014821478,0.989248414
GAON-M.TA,299023.2416,475.2903946,0.203455887,-0.684499079
GVYM.TA,208.7885939,12.12610597,0.004084333,0.976545761
GEFR.TA,0.222140402,0.376431877,0.005579011,0.979939345
GNCL.TA,245.8925163,6.644071525,0.113538159,-4.248407372
GNRS.TA,0.53404024,0.659659297,0.008671769,0.989964425
GFC-M.TA,1749.444056,38.41804427,1.260342293,0.994210895
GIBUI.TA,0.40708774,0.547529563,0.381978544,0.468920495
GILT.TA,491.0191526,18.12560093,0.007975496,0.994515323
GLTL.TA,0.360075858,0.442713946,0.006236876,0.994416135
GNGR.TA,155.4790198,7.054509578,0.00749012,0.832014314
GIVO.TA,0.979115406,0.770362079,0.034557166,0.677034161
GIX.TA,1.476605125,0.890088138,0.052412823,0.888763682
GKL.TA,1.05526031,0.554624364,0.007172901,0.984209129
GLEN-M.TA,8.58E-05,0.006448808,0.206981921,-0.683177852
